state,county,population,lat,long,date,type,value
CA,Santa Clara,1937570,37.190824,-121.70515,2020-02-13,deaths,0
CA,Santa Clara,1937570,37.190824,-121.70515,2020-02-14,cases,2
CA,Santa Clara,1937570,37.190824,-121.70515,2020-02-14,deaths,0
CA,Santa Clara,1937570,37.190824,-121.70515,2020-02-15,cases,2
CA,Santa Clara,1937570,37.190824,-121.70515,2020-02-15,deaths,0
CA,Santa Clara,1937570,37.190824,-121.70515,2020-02-16,cases,2
CA,Santa Clara,1937570,37.190824,-121.70515,2020-02-16,deaths,0
CA,Santa Clara,1937570,37.190824,-121.70515,2020-02-17,cases,2
CA,Santa Clara,1937570,37.190824,-121.70515,2020-02-17,deaths,0
CA,Santa Clara,1937570,37.190824,-121.70515,2020-02-18,cases,2
CA,Santa Clara,1937570,37.190824,-121.70515,2020-02-18,deaths,0
CA,Santa Clara,1937570,37.190824,-121.70515,2020-02-19,cases,2
CA,Santa Clara,1937570,37.190824,-121.70515,2020-02-19,deaths,0
CA,Santa Clara,1937570,37.190824,-121.70515,2020-02-20,cases,2
CA,Santa Clara,1937570,37.190824,-121.70515,2020-02-20,deaths,0
CA,Santa Clara,1937570,37.190824,-121.70515,2020-02-21,cases,2
CA,Santa Clara,1937570,37.190824,-121.70515,2020-02-21,deaths,0
CA,Santa Clara,1937570,37.190824,-121.70515,2020-02-22,cases,2
CA,Santa Clara,1937570,37.190824,-121.70515,2020-02-22,deaths,0
CA,Santa Clara,1937570,37.190824,-121.70515,2020-02-23,cases,2
CA,Santa Clara,1937570,37.190824,-121.70515,2020-02-23,deaths,0
CA,Santa Clara,1937570,37.190824,-121.70515,2020-02-24,cases,2
CA,Santa Clara,1937570,37.190824,-121.70515,2020-02-24,deaths,0
CA,Santa Clara,1937570,37.190824,-121.70515,2020-02-25,cases,2
CA,Santa Clara,1937570,37.190824,-121.70515,2020-02-25,deaths,0
CA,Santa Clara,1937570,37.190824,-121.70515,2020-02-26,cases,2
CA,Santa Clara,1937570,37.190824,-121.70515,2020-02-26,deaths,0
CA,Santa Clara,1937570,37.190824,-121.70515,2020-02-27,cases,2
CA,Santa Clara,1937570,37.190824,-121.70515,2020-02-27,deaths,0
CA,Santa Clara,1937570,37.190824,-121.70515,2020-02-28,cases,2
CA,Santa Clara,1937570,37.190824,-121.70515,2020-02-28,deaths,0
CA,Santa Clara,1937570,37.190824,-121.70515,2020-02-29,cases,3
CA,Santa Clara,1937570,37.190824,-121.70515,2020-02-29,deaths,0
CA,Santa Clara,1937570,37.190824,-121.70515,2020-03-01,cases,3
CA,Santa Clara,1937570,37.190824,-121.70515,2020-03-01,deaths,0
CA,Santa Clara,1937570,37.190824,-121.70515,2020-03-02,cases,9
CA,Santa Clara,1937570,37.190824,-121.70515,2020-03-02,deaths,0
CA,Santa Clara,1937570,37.190824,-121.70515,2020-03-03,cases,11
CA,Santa Clara,1937570,37.190824,-121.70515,2020-03-03,deaths,0
CA,Santa Clara,1937570,37.190824,-121.70515,2020-03-04,cases,11
CA,Santa Clara,1937570,37.190824,-121.70515,2020-03-04,deaths,0
CA,Santa Clara,1937570,37.190824,-121.70515,2020-03-05,cases,20
CA,Santa Clara,1937570,37.190824,-121.70515,2020-03-05,deaths,0
CA,Santa Clara,1937570,37.190824,-121.70515,2020-03-06,cases,20
CA,Santa Clara,1937570,37.190824,-121.70515,2020-03-06,deaths,0
CA,Santa Clara,1937570,37.190824,-121.70515,2020-03-07,cases,32
CA,Santa Clara,1937570,37.190824,-121.70515,2020-03-07,deaths,0
CA,Santa Clara,1937570,37.190824,-121.70515,2020-03-08,cases,38
CA,Santa Clara,1937570,37.190824,-121.70515,2020-03-08,deaths,0
CA,Santa Clara,1937570,37.190824,-121.70515,2020-03-09,cases,38
CA,Santa Clara,1937570,37.190824,-121.70515,2020-03-09,deaths,0
CA,Santa Clara,1937570,37.190824,-121.70515,2020-03-10,cases,43
CA,Santa Clara,1937570,37.190824,-121.70515,2020-03-10,deaths,1
CA,Santa Clara,1937570,37.190824,-121.70515,2020-03-11,cases,48
CA,Santa Clara,1937570,37.190824,-121.70515,2020-03-11,deaths,1
CA,Santa Clara,1937570,37.190824,-121.70515,2020-03-13,cases,79
CA,Santa Clara,1937570,37.190824,-121.70515,2020-03-13,deaths,1
CA,Santa Clara,1937570,37.190824,-121.70515,2020-03-14,cases,91
CA,Santa Clara,1937570,37.190824,-121.70515,2020-03-14,deaths,2
CA,Santa Clara,1937570,37.190824,-121.70515,2020-03-15,cases,114
CA,Santa Clara,1937570,37.190824,-121.70515,2020-03-15,deaths,2
CA,Santa Clara,1937570,37.190824,-121.70515,2020-03-16,cases,138
CA,Santa Clara,1937570,37.190824,-121.70515,2020-03-16,deaths,4
CA,Santa Clara,1937570,37.190824,-121.70515,2020-03-17,cases,155
CA,Santa Clara,1937570,37.190824,-121.70515,2020-03-17,deaths,4
CA,Santa Clara,1937570,37.190824,-121.70515,2020-03-18,cases,175
CA,Santa Clara,1937570,37.190824,-121.70515,2020-03-18,deaths,6
CA,Santa Clara,1937570,37.190824,-121.70515,2020-03-19,cases,175
CA,Santa Clara,1937570,37.190824,-121.70515,2020-03-19,deaths,6
CA,Santa Clara,1937570,37.190824,-121.70515,2020-03-20,cases,189
CA,Santa Clara,1937570,37.190824,-121.70515,2020-03-20,deaths,6
CA,Santa Clara,1937570,37.190824,-121.70515,2020-03-21,cases,263
CA,Santa Clara,1937570,37.190824,-121.70515,2020-03-21,deaths,8
NV,Clark,,36.0796,-115.094,2020-01-22,cases,0
NV,Clark,,36.0796,-115.094,2020-01-22,deaths,0
NV,Clark,,36.0796,-115.094,2020-01-23,cases,0
NV,Clark,,36.0796,-115.094,2020-01-23,deaths,0
NV,Clark,,36.0796,-115.094,2020-01-24,cases,0
NV,Clark,,36.0796,-115.094,2020-01-24,deaths,0
NV,Clark,,36.0796,-115.094,2020-01-25,cases,0
NV,Clark,,36.0796,-115.094,2020-01-25,deaths,0
NV,Clark,,36.0796,-115.094,2020-01-26,cases,0
NV,Clark,,36.0796,-115.094,2020-01-26,deaths,0
NV,Clark,,36.0796,-115.094,2020-01-27,cases,0
NV,Clark,,36.0796,-115.094,2020-01-27,deaths,0
NV,Clark,,36.0796,-115.094,2020-01-28,cases,0
NV,Clark,,36.0796,-115.094,2020-01-28,deaths,0
NV,Clark,,36.0796,-115.094,2020-01-29,cases,0
NV,Clark,,36.0796,-115.094,2020-01-29,deaths,0
NV,Clark,,36.0796,-115.094,2020-01-30,cases,0
NV,Clark,,36.0796,-115.094,2020-01-30,deaths,0
NV,Clark,,36.0796,-115.094,2020-01-31,cases,0
NV,Clark,,36.0796,-115.094,2020-01-31,deaths,0
NV,Clark,,36.0796,-115.094,2020-02-01,cases,0
NV,Clark,,36.0796,-115.094,2020-02-01,deaths,0
NV,Clark,,36.0796,-115.094,2020-02-02,cases,0
NV,Clark,,36.0796,-115.094,2020-02-02,deaths,0
NV,Clark,,36.0796,-115.094,2020-02-03,cases,0
NV,Clark,,36.0796,-115.094,2020-02-03,deaths,0
NV,Clark,,36.0796,-115.094,2020-02-04,cases,0
NV,Clark,,36.0796,-115.094,2020-02-04,deaths,0
NV,Clark,,36.0796,-115.094,2020-02-05,cases,0
NV,Clark,,36.0796,-115.094,2020-02-05,deaths,0
NV,Clark,,36.0796,-115.094,2020-02-06,cases,0
NV,Clark,,36.0796,-115.094,2020-02-06,deaths,0
NV,Clark,,36.0796,-115.094,2020-02-07,cases,0
NV,Clark,,36.0796,-115.094,2020-02-07,deaths,0
NV,Clark,,36.0796,-115.094,2020-02-08,cases,0
NV,Clark,,36.0796,-115.094,2020-02-08,deaths,0
NV,Clark,,36.0796,-115.094,2020-02-09,cases,0
NV,Clark,,36.0796,-115.094,2020-02-09,deaths,0
NV,Clark,,36.0796,-115.094,2020-02-10,cases,0
NV,Clark,,36.0796,-115.094,2020-02-10,deaths,0
NV,Clark,,36.0796,-115.094,2020-02-11,cases,0
NV,Clark,,36.0796,-115.094,2020-02-11,deaths,0
NV,Clark,,36.0796,-115.094,2020-02-12,cases,0
NV,Clark,,36.0796,-115.094,2020-02-12,deaths,0
NV,Clark,,36.0796,-115.094,2020-02-13,cases,0
NV,Clark,,36.0796,-115.094,2020-02-13,deaths,0
NV,Clark,,36.0796,-115.094,2020-02-14,cases,0
NV,Clark,,36.0796,-115.094,2020-02-14,deaths,0
NV,Clark,,36.0796,-115.094,2020-02-15,cases,0
NV,Clark,,36.0796,-115.094,2020-02-15,deaths,0
NV,Clark,,36.0796,-115.094,2020-02-16,cases,0
NV,Clark,,36.0796,-115.094,2020-02-16,deaths,0
NV,Clark,,36.0796,-115.094,2020-02-17,cases,0
NV,Clark,,36.0796,-115.094,2020-02-17,deaths,0
NV,Clark,,36.0796,-115.094,2020-02-18,cases,0
NV,Clark,,36.0796,-115.094,2020-02-18,deaths,0
NV,Clark,,36.0796,-115.094,2020-02-19,cases,0
NV,Clark,,36.0796,-115.094,2020-02-19,deaths,0
NV,Clark,,36.0796,-115.094,2020-02-20,cases,0
NV,Clark,,36.0796,-115.094,2020-02-20,deaths,0
NV,Clark,,36.0796,-115.094,2020-02-21,cases,0
NV,Clark,,36.0796,-115.094,2020-02-21,deaths,0
NV,Clark,,36.0796,-115.094,2020-02-22,cases,0
NV,Clark,,36.0796,-115.094,2020-02-22,deaths,0
NV,Clark,,36.0796,-115.094,2020-02-23,cases,0
NV,Clark,,36.0796,-115.094,2020-02-23,deaths,0
NV,Clark,,36.0796,-115.094,2020-02-24,cases,0
NV,Clark,,36.0796,-115.094,2020-02-24,deaths,0
NV,Clark,,36.0796,-115.094,2020-02-25,cases,0
NV,Clark,,36.0796,-115.094,2020-02-25,deaths,0
NV,Clark,,36.0796,-115.094,2020-02-26,cases,0
NV,Clark,,36.0796,-115.094,2020-02-26,deaths,0
NV,Clark,,36.0796,-115.094,2020-02-27,cases,0
NV,Clark,,36.0796,-115.094,2020-02-27,deaths,0
NV,Clark,,36.0796,-115.094,2020-02-28,cases,0
NV,Clark,,36.0796,-115.094,2020-02-28,deaths,0
NV,Clark,,36.0796,-115.094,2020-02-29,cases,0
NV,Clark,,36.0796,-115.094,2020-02-29,deaths,0
NV,Clark,,36.0796,-115.094,2020-03-01,cases,0
NV,Clark,,36.0796,-115.094,2020-03-01,deaths,0
NV,Clark,,36.0796,-115.094,2020-03-02,cases,0
NV,Clark,,36.0796,-115.094,2020-03-02,deaths,0
NV,Clark,,36.0796,-115.094,2020-03-03,cases,0
NV,Clark,,36.0796,-115.094,2020-03-03,deaths,0
NV,Clark,,36.0796,-115.094,2020-03-04,cases,0
NV,Clark,,36.0796,-115.094,2020-03-04,deaths,0
NV,Clark,,36.0796,-115.094,2020-03-05,cases,1
NV,Clark,,36.0796,-115.094,2020-03-05,deaths,0
NV,Clark,,36.0796,-115.094,2020-03-06,cases,1
NV,Clark,,36.0796,-115.094,2020-03-06,deaths,0
NV,Clark,,36.0796,-115.094,2020-03-07,cases,1
NV,Clark,,36.0796,-115.094,2020-03-07,deaths,0
NV,Clark,,36.0796,-115.094,2020-03-08,cases,2
NV,Clark,,36.0796,-115.094,2020-03-08,deaths,0
NV,Clark,,36.0796,-115.094,2020-03-09,cases,2
NV,Clark,,36.0796,-115.094,2020-03-09,deaths,0
NV,Clark,,36.0796,-115.094,2020-03-10,cases,2
NV,Clark,,36.0796,-115.094,2020-03-10,deaths,0
NV,Clark,,36.0796,-115.094,2020-03-11,cases,5
NV,Clark,,36.0796,-115.094,2020-03-11,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-01-22,cases,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-01-22,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-01-23,cases,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-01-23,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-01-24,cases,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-01-24,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-01-25,cases,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-01-25,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-01-26,cases,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-01-26,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-01-27,cases,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-01-27,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-01-28,cases,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-01-28,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-01-29,cases,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-01-29,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-01-30,cases,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-01-30,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-01-31,cases,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-01-31,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-01,cases,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-01,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-02,cases,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-02,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-03,cases,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-03,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-04,cases,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-04,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-05,cases,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-05,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-06,cases,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-06,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-07,cases,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-07,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-08,cases,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-08,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-09,cases,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-09,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-10,cases,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-10,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-11,cases,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-11,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-12,cases,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-12,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-13,cases,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-13,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-14,cases,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-14,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-15,cases,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-15,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-16,cases,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-16,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-17,cases,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-17,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-18,cases,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-18,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-19,cases,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-19,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-20,cases,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-20,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-21,cases,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-21,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-22,cases,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-22,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-23,cases,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-23,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-24,cases,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-24,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-25,cases,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-25,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-26,cases,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-26,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-27,cases,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-27,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-28,cases,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-28,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-29,cases,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-02-29,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-03-01,cases,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-03-01,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-03-02,cases,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-03-02,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-03-03,cases,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-03-03,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-03-04,cases,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-03-04,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-03-05,cases,1
TX,Fort Bend,787858,29.525435,-95.756515,2020-03-05,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-03-06,cases,1
TX,Fort Bend,787858,29.525435,-95.756515,2020-03-06,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-03-07,cases,3
TX,Fort Bend,787858,29.525435,-95.756515,2020-03-07,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-03-08,cases,6
TX,Fort Bend,787858,29.525435,-95.756515,2020-03-08,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-03-09,cases,6
TX,Fort Bend,787858,29.525435,-95.756515,2020-03-09,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-03-10,cases,6
TX,Fort Bend,787858,29.525435,-95.756515,2020-03-10,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-03-11,cases,6
TX,Fort Bend,787858,29.525435,-95.756515,2020-03-11,deaths,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-03-12,cases,0
TX,Fort Bend,787858,29.525435,-95.756515,2020-03-13,cases,6
TX,Fort Bend,787858,29.525435,-95.756515,2020-03-14,cases,9
TX,Fort Bend,787858,29.525435,-95.756515,2020-03-15,cases,9
TX,Fort Bend,787858,29.525435,-95.756515,2020-03-16,cases,9
TX,Fort Bend,787858,29.525435,-95.756515,2020-03-17,cases,9
TX,Fort Bend,787858,29.525435,-95.756515,2020-03-18,cases,9
TX,Fort Bend,787858,29.525435,-95.756515,2020-03-19,cases,9
TX,Fort Bend,787858,29.525435,-95.756515,2020-03-20,cases,11
TX,Fort Bend,787858,29.525435,-95.756515,2020-03-21,cases,11
WA,Grant,97331,47.293631,-119.508134,2020-01-22,cases,0
WA,Grant,97331,47.293631,-119.508134,2020-01-22,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-01-23,cases,0
WA,Grant,97331,47.293631,-119.508134,2020-01-23,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-01-24,cases,0
WA,Grant,97331,47.293631,-119.508134,2020-01-24,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-01-25,cases,0
WA,Grant,97331,47.293631,-119.508134,2020-01-25,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-01-26,cases,0
WA,Grant,97331,47.293631,-119.508134,2020-01-26,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-01-27,cases,0
WA,Grant,97331,47.293631,-119.508134,2020-01-27,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-01-28,cases,0
WA,Grant,97331,47.293631,-119.508134,2020-01-28,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-01-29,cases,0
WA,Grant,97331,47.293631,-119.508134,2020-01-29,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-01-30,cases,0
WA,Grant,97331,47.293631,-119.508134,2020-01-30,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-01-31,cases,0
WA,Grant,97331,47.293631,-119.508134,2020-01-31,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-02-01,cases,0
WA,Grant,97331,47.293631,-119.508134,2020-02-01,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-02-02,cases,0
WA,Grant,97331,47.293631,-119.508134,2020-02-02,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-02-03,cases,0
WA,Grant,97331,47.293631,-119.508134,2020-02-03,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-02-04,cases,0
WA,Grant,97331,47.293631,-119.508134,2020-02-04,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-02-05,cases,0
WA,Grant,97331,47.293631,-119.508134,2020-02-05,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-02-06,cases,0
WA,Grant,97331,47.293631,-119.508134,2020-02-06,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-02-07,cases,0
WA,Grant,97331,47.293631,-119.508134,2020-02-07,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-02-08,cases,0
WA,Grant,97331,47.293631,-119.508134,2020-02-08,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-02-09,cases,0
WA,Grant,97331,47.293631,-119.508134,2020-02-09,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-02-10,cases,0
WA,Grant,97331,47.293631,-119.508134,2020-02-10,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-02-11,cases,0
WA,Grant,97331,47.293631,-119.508134,2020-02-11,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-02-12,cases,0
WA,Grant,97331,47.293631,-119.508134,2020-02-12,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-02-13,cases,0
WA,Grant,97331,47.293631,-119.508134,2020-02-13,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-02-14,cases,0
WA,Grant,97331,47.293631,-119.508134,2020-02-14,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-02-15,cases,0
WA,Grant,97331,47.293631,-119.508134,2020-02-15,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-02-16,cases,0
WA,Grant,97331,47.293631,-119.508134,2020-02-16,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-02-17,cases,0
WA,Grant,97331,47.293631,-119.508134,2020-02-17,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-02-18,cases,0
WA,Grant,97331,47.293631,-119.508134,2020-02-18,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-02-19,cases,0
WA,Grant,97331,47.293631,-119.508134,2020-02-19,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-02-20,cases,0
WA,Grant,97331,47.293631,-119.508134,2020-02-20,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-02-21,cases,0
WA,Grant,97331,47.293631,-119.508134,2020-02-21,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-02-22,cases,0
WA,Grant,97331,47.293631,-119.508134,2020-02-22,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-02-23,cases,0
WA,Grant,97331,47.293631,-119.508134,2020-02-23,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-02-24,cases,0
WA,Grant,97331,47.293631,-119.508134,2020-02-24,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-02-25,cases,0
WA,Grant,97331,47.293631,-119.508134,2020-02-25,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-02-26,cases,0
WA,Grant,97331,47.293631,-119.508134,2020-02-26,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-02-27,cases,0
WA,Grant,97331,47.293631,-119.508134,2020-02-27,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-02-28,cases,0
WA,Grant,97331,47.293631,-119.508134,2020-02-28,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-02-29,cases,0
WA,Grant,97331,47.293631,-119.508134,2020-02-29,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-03-01,cases,0
WA,Grant,97331,47.293631,-119.508134,2020-03-01,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-03-02,cases,0
WA,Grant,97331,47.293631,-119.508134,2020-03-02,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-03-03,cases,0
WA,Grant,97331,47.293631,-119.508134,2020-03-03,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-03-04,cases,0
WA,Grant,97331,47.293631,-119.508134,2020-03-04,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-03-05,cases,1
WA,Grant,97331,47.293631,-119.508134,2020-03-05,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-03-06,cases,1
WA,Grant,97331,47.293631,-119.508134,2020-03-06,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-03-07,cases,1
WA,Grant,97331,47.293631,-119.508134,2020-03-07,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-03-08,cases,1
WA,Grant,97331,47.293631,-119.508134,2020-03-08,deaths,0
WA,Grant,97331,47.293631,-119.508134,2020-03-09,cases,1
WA,Grant,97331,47.293631,-119.508134,2020-03-09,deaths,1
WA,Grant,97331,47.293631,-119.508134,2020-03-10,cases,1
WA,Grant,97331,47.293631,-119.508134,2020-03-10,deaths,1
WA,Grant,97331,47.293631,-119.508134,2020-03-11,cases,1
WA,Grant,97331,47.293631,-119.508134,2020-03-11,deaths,1
WA,Grant,97331,47.293631,-119.508134,2020-03-12,cases,0
WA,Grant,97331,47.293631,-119.508134,2020-03-13,cases,1
WA,Grant,97331,47.293631,-119.508134,2020-03-13,deaths,1
WA,Grant,97331,47.293631,-119.508134,2020-03-14,cases,2
WA,Grant,97331,47.293631,-119.508134,2020-03-14,deaths,1
WA,Grant,97331,47.293631,-119.508134,2020-03-15,cases,2
WA,Grant,97331,47.293631,-119.508134,2020-03-15,deaths,1
WA,Grant,97331,47.293631,-119.508134,2020-03-16,cases,3
WA,Grant,97331,47.293631,-119.508134,2020-03-16,deaths,1
WA,Grant,97331,47.293631,-119.508134,2020-03-17,cases,7
WA,Grant,97331,47.293631,-119.508134,2020-03-17,deaths,1
WA,Grant,97331,47.293631,-119.508134,2020-03-18,cases,8
WA,Grant,97331,47.293631,-119.508134,2020-03-18,deaths,1
WA,Grant,97331,47.293631,-119.508134,2020-03-19,cases,8
WA,Grant,97331,47.293631,-119.508134,2020-03-19,deaths,1
WA,Grant,97331,47.293631,-119.508134,2020-03-20,cases,8
WA,Grant,97331,47.293631,-119.508134,2020-03-20,deaths,1
WA,Grant,97331,47.293631,-119.508134,2020-03-21,cases,11
WA,Grant,97331,47.293631,-119.508134,2020-03-21,deaths,1
FL,Santa Rosa,179349,30.6691965,-87.047978,2020-01-22,cases,0
FL,Santa Rosa,179349,30.6691965,-87.047978,2020-01-22,deaths,0
FL,Santa Rosa,179349,30.6691965,-87.047978,2020-01-23,cases,0
FL,Santa Rosa,179349,30.6691965,-87.047978,2020-01-23,deaths,0
FL,Santa Rosa,179349,30.6691965,-87.047978,2020-01-24,cases,0
